areaCode,areaName,areaType,date,newCasesByPublishDate,newDeaths28DaysByDeathDate,newPeopleVaccinatedSecondDoseByPublishDate,newPeopleVaccinatedThirdInjectionByPublishDate
E12000006,East of England,region,2022-09-17,0,5,0,0
E12000006,East of England,region,2022-09-16,0,6,0,0
E12000006,East of England,region,2022-09-15,2971,5,0,0
E12000006,East of England,region,2022-09-14,0,4,0,5
E12000006,East of England,region,2022-09-13,0,5,0,0
E12000006,East of England,region,2022-09-12,0,6,0,0
E12000006,East of England,region,2022-09-11,0,5,0,0
E12000006,East of England,region,2022-09-10,0,3,0,0
E12000006,East of England,region,2022-09-09,0,2,0,0
E12000006,East of England,region,2022-09-08,3347,7,0,0
E12000006,East of England,region,2022-09-07,0,9,0,704
E12000006,East of England,region,2022-09-06,0,4,0,0
E12000006,East of England,region,2022-09-05,0,6,0,0
E12000006,East of England,region,2022-09-04,0,7,0,0
E12000006,East of England,region,2022-09-03,0,9,0,0
E12000006,East of England,region,2022-09-02,0,11,0,0
E12000006,East of England,region,2022-09-01,0,9,0,0
E12000006,East of England,region,2022-08-31,2767,7,0,0
E12000006,East of England,region,2022-08-30,0,10,702,1102
E12000006,East of England,region,2022-08-29,0,6,0,0
E12000006,East of England,region,2022-08-28,0,10,0,0
E12000006,East of England,region,2022-08-27,0,9,0,0
E12000006,East of England,region,2022-08-26,0,9,0,0
E12000006,East of England,region,2022-08-25,0,9,0,0
E12000006,East of England,region,2022-08-24,3315,6,0,0
E12000006,East of England,region,2022-08-23,0,9,627,1500
E12000006,East of England,region,2022-08-22,0,9,0,0
E12000006,East of England,region,2022-08-21,0,10,0,0
E12000006,East of England,region,2022-08-20,0,12,0,0
E12000006,East of England,region,2022-08-19,0,10,0,0
E12000006,East of England,region,2022-08-18,0,13,0,0
E12000006,East of England,region,2022-08-17,3925,9,0,0
E12000006,East of England,region,2022-08-16,0,9,1214,1746
E12000006,East of England,region,2022-08-15,0,16,0,0
E12000006,East of England,region,2022-08-14,0,6,0,0
E12000006,East of England,region,2022-08-13,0,14,0,0
E12000006,East of England,region,2022-08-12,0,12,0,0
E12000006,East of England,region,2022-08-11,0,13,0,0
E12000006,East of England,region,2022-08-10,5045,10,0,0
E12000006,East of England,region,2022-08-09,0,15,1522,2049
E12000006,East of England,region,2022-08-08,0,13,0,0
E12000006,East of England,region,2022-08-07,0,13,0,0
E12000006,East of England,region,2022-08-06,0,10,0,0
E12000006,East of England,region,2022-08-05,0,11,0,0
E12000006,East of England,region,2022-08-04,0,15,0,0
E12000006,East of England,region,2022-08-03,6460,14,0,0
E12000006,East of England,region,2022-08-02,0,10,2046,2701
E12000006,East of England,region,2022-08-01,0,16,0,0
E12000006,East of England,region,2022-07-31,0,9,0,0
E12000006,East of England,region,2022-07-30,0,14,0,0
E12000006,East of England,region,2022-07-29,0,21,0,0
E12000006,East of England,region,2022-07-28,0,22,0,0
E12000006,East of England,region,2022-07-27,9244,23,0,0
E12000006,East of England,region,2022-07-26,0,14,2644,2901
E12000006,East of England,region,2022-07-25,0,17,0,0
E12000006,East of England,region,2022-07-24,0,17,0,0
E12000006,East of England,region,2022-07-23,0,13,0,0
E12000006,East of England,region,2022-07-22,0,20,0,0
E12000006,East of England,region,2022-07-21,0,15,0,0
E12000006,East of England,region,2022-07-20,14933,27,0,0
E12000006,East of England,region,2022-07-19,0,31,2695,3273
E12000006,East of England,region,2022-07-18,0,18,0,0
E12000006,East of England,region,2022-07-17,0,23,0,0
E12000006,East of England,region,2022-07-16,0,11,0,0
E12000006,East of England,region,2022-07-15,0,18,0,0
E12000006,East of England,region,2022-07-14,0,10,0,0
E12000006,East of England,region,2022-07-13,20290,15,0,0
E12000006,East of England,region,2022-07-12,0,18,3171,3718
E12000006,East of England,region,2022-07-11,0,19,0,0
E12000006,East of England,region,2022-07-10,0,12,0,0
E12000006,East of England,region,2022-07-09,0,15,0,0
E12000006,East of England,region,2022-07-08,0,15,0,0
E12000006,East of England,region,2022-07-07,0,13,0,0
E12000006,East of England,region,2022-07-06,14470,21,0,0
E12000006,East of England,region,2022-07-05,0,12,2752,2881
E12000006,East of England,region,2022-07-04,0,14,0,0
E12000006,East of England,region,2022-07-03,0,15,0,0
E12000006,East of England,region,2022-07-02,0,13,0,0
E12000006,East of England,region,2022-07-01,2373,12,0,0
E12000006,East of England,region,2022-06-30,2383,8,419,674
E12000006,East of England,region,2022-06-29,2471,8,320,531
E12000006,East of England,region,2022-06-28,2540,13,386,604
E12000006,East of England,region,2022-06-27,5743,8,387,653
E12000006,East of England,region,2022-06-26,0,8,1410,1832
E12000006,East of England,region,2022-06-25,0,10,0,0
E12000006,East of England,region,2022-06-24,2000,7,0,0
E12000006,East of England,region,2022-06-23,2155,4,218,632
E12000006,East of England,region,2022-06-22,2043,9,235,481
E12000006,East of England,region,2022-06-21,1846,9,384,552
E12000006,East of England,region,2022-06-20,4234,5,242,534
E12000006,East of England,region,2022-06-19,0,9,1272,1442
E12000006,East of England,region,2022-06-18,0,11,0,0
E12000006,East of England,region,2022-06-17,1397,5,0,0
E12000006,East of England,region,2022-06-16,1327,9,0,301
E12000006,East of England,region,2022-06-15,1482,4,270,524
E12000006,East of England,region,2022-06-14,1399,6,189,629
E12000006,East of England,region,2022-06-13,3080,4,195,555
E12000006,East of England,region,2022-06-12,0,4,1546,2002
E12000006,East of England,region,2022-06-11,0,9,0,0
E12000006,East of England,region,2022-06-10,1007,6,0,0
E12000006,East of England,region,2022-06-09,1090,5,170,550
E12000006,East of England,region,2022-06-08,1034,4,278,681
E12000006,East of England,region,2022-06-07,1105,4,132,529
E12000006,East of England,region,2022-06-06,3226,6,251,693
E12000006,East of England,region,2022-06-05,0,9,1323,1746
E12000006,East of England,region,2022-06-04,0,12,0,0
E12000006,East of England,region,2022-06-03,0,5,0,0
E12000006,East of England,region,2022-06-02,0,8,0,0
E12000006,East of England,region,2022-06-01,567,6,0,0
E12000006,East of England,region,2022-05-31,605,9,835,1040
E12000006,East of England,region,2022-05-30,1436,7,566,915
E12000006,East of England,region,2022-05-29,0,5,1693,2130
E12000006,East of England,region,2022-05-28,0,8,0,0
E12000006,East of England,region,2022-05-27,495,4,0,0
E12000006,East of England,region,2022-05-26,593,5,246,874
E12000006,East of England,region,2022-05-25,610,1,152,651
E12000006,East of England,region,2022-05-24,714,7,221,708
E12000006,East of England,region,2022-05-23,1539,13,292,-665
E12000006,East of England,region,2022-05-22,0,8,1668,2512
E12000006,East of England,region,2022-05-21,0,8,0,0
E12000006,East of England,region,2022-05-20,653,6,0,0
E12000006,East of England,region,2022-05-19,758,11,463,1047
E12000006,East of England,region,2022-05-18,800,8,326,849
E12000006,East of England,region,2022-05-17,866,18,332,949
E12000006,East of England,region,2022-05-16,1833,6,412,1056
E12000006,East of England,region,2022-05-15,0,6,2201,2759
E12000006,East of England,region,2022-05-14,0,12,0,0
E12000006,East of England,region,2022-05-13,763,9,0,0
E12000006,East of England,region,2022-05-12,935,11,436,1085
E12000006,East of England,region,2022-05-11,918,13,322,942
E12000006,East of England,region,2022-05-10,1009,10,613,1184
E12000006,East of England,region,2022-05-09,2512,14,444,1026
E12000006,East of England,region,2022-05-08,0,8,2700,3079
E12000006,East of England,region,2022-05-07,0,20,0,0
E12000006,East of England,region,2022-05-06,994,17,0,0
E12000006,East of England,region,2022-05-05,1301,8,380,1185
E12000006,East of England,region,2022-05-04,1686,16,444,1143
E12000006,East of England,region,2022-05-03,3494,14,649,1266
E12000006,East of England,region,2022-05-02,0,18,2802,3668
E12000006,East of England,region,2022-05-01,0,21,0,0
E12000006,East of England,region,2022-04-30,0,16,0,0
E12000006,East of England,region,2022-04-29,1175,26,0,0
E12000006,East of England,region,2022-04-28,1260,24,660,1391
E12000006,East of England,region,2022-04-27,2957,16,354,972
E12000006,East of England,region,2022-04-26,0,11,381,1166
E12000006,East of England,region,2022-04-25,4036,22,706,1262
E12000006,East of England,region,2022-04-24,0,21,3518,4133
E12000006,East of England,region,2022-04-23,0,19,0,0
E12000006,East of England,region,2022-04-22,2005,31,0,0
E12000006,East of England,region,2022-04-21,2306,21,647,1323
E12000006,East of England,region,2022-04-20,2498,29,528,1179
E12000006,East of England,region,2022-04-19,10915,19,938,1517
E12000006,East of England,region,2022-04-18,0,21,3383,3699
E12000006,East of England,region,2022-04-17,0,19,0,0
E12000006,East of England,region,2022-04-16,0,27,0,0
E12000006,East of England,region,2022-04-15,0,19,0,0
E12000006,East of England,region,2022-04-14,3243,24,0,0
E12000006,East of England,region,2022-04-13,3752,27,903,1372
E12000006,East of England,region,2022-04-12,3418,29,813,1364
E12000006,East of England,region,2022-04-11,9012,20,6558,1459
E12000006,East of England,region,2022-04-10,0,21,2465,3590
E12000006,East of England,region,2022-04-09,0,39,0,0
E12000006,East of England,region,2022-04-08,3890,25,0,0
E12000006,East of England,region,2022-04-07,4498,40,777,1208
E12000006,East of England,region,2022-04-06,4854,21,761,1068
E12000006,East of England,region,2022-04-05,4687,22,781,1096
E12000006,East of England,region,2022-04-04,14510,22,1096,1402
E12000006,East of England,region,2022-04-03,0,25,3074,3449
E12000006,East of England,region,2022-04-02,0,39,0,0
E12000006,East of England,region,2022-04-01,7097,24,0,0
E12000006,East of England,region,2022-03-31,6984,27,386,857
E12000006,East of England,region,2022-03-30,9171,35,603,1100
E12000006,East of England,region,2022-03-29,7932,26,764,1210
E12000006,East of England,region,2022-03-28,21555,22,719,1148
E12000006,East of England,region,2022-03-27,0,26,3154,3406
E12000006,East of England,region,2022-03-26,0,32,0,0
E12000006,East of England,region,2022-03-25,7829,25,0,0
E12000006,East of England,region,2022-03-24,9593,22,731,1245
E12000006,East of England,region,2022-03-23,10452,23,722,1240
E12000006,East of England,region,2022-03-22,9360,21,845,1428
E12000006,East of England,region,2022-03-21,24154,18,1047,1414
E12000006,East of England,region,2022-03-20,0,14,3607,4264
E12000006,East of England,region,2022-03-19,0,17,0,0
E12000006,East of England,region,2022-03-18,8653,19,0,0
E12000006,East of England,region,2022-03-17,9963,21,1146,1508
E12000006,East of England,region,2022-03-16,10520,14,978,1400
E12000006,East of England,region,2022-03-15,8978,24,909,1452
E12000006,East of England,region,2022-03-14,22565,16,1104,1741
E12000006,East of England,region,2022-03-13,0,17,3598,4820
E12000006,East of England,region,2022-03-12,0,18,0,0
E12000006,East of England,region,2022-03-11,7736,14,0,0
E12000006,East of England,region,2022-03-10,7140,17,385,-1434
E12000006,East of England,region,2022-03-09,7300,17,1029,1363
E12000006,East of England,region,2022-03-08,6124,15,960,1416
E12000006,East of England,region,2022-03-07,13063,10,1045,1637
E12000006,East of England,region,2022-03-06,0,9,,
E12000006,East of England,region,2022-03-05,0,15,,
E12000006,East of England,region,2022-03-04,4269,15,,
E12000006,East of England,region,2022-03-03,4413,19,,
E12000006,East of England,region,2022-03-02,4098,23,,
E12000006,East of England,region,2022-03-01,3463,14,,
E12000006,East of England,region,2022-02-28,7518,20,,
E12000006,East of England,region,2022-02-27,0,11,,
E12000006,East of England,region,2022-02-26,0,12,,
E12000006,East of England,region,2022-02-25,2960,12,,
E12000006,East of England,region,2022-02-24,3521,14,,
E12000006,East of England,region,2022-02-23,3785,13,,
E12000006,East of England,region,2022-02-22,4210,15,,
E12000006,East of England,region,2022-02-21,4459,13,,
E12000006,East of England,region,2022-02-20,3085,16,,
E12000006,East of England,region,2022-02-19,3878,14,,
E12000006,East of England,region,2022-02-18,4595,13,,
E12000006,East of England,region,2022-02-17,4924,12,,
E12000006,East of England,region,2022-02-16,5110,13,,
E12000006,East of England,region,2022-02-15,4322,24,,
E12000006,East of England,region,2022-02-14,3819,15,,
E12000006,East of England,region,2022-02-13,4160,17,,
E12000006,East of England,region,2022-02-12,4519,20,,
E12000006,East of England,region,2022-02-11,5551,13,,
E12000006,East of England,region,2022-02-10,6338,21,,
E12000006,East of England,region,2022-02-09,7197,22,,
E12000006,East of England,region,2022-02-08,6851,13,,
E12000006,East of England,region,2022-02-07,6356,21,,
E12000006,East of England,region,2022-02-06,6239,20,,
E12000006,East of England,region,2022-02-05,6865,20,,
E12000006,East of England,region,2022-02-04,8947,26,,
E12000006,East of England,region,2022-02-03,9403,15,,
E12000006,East of England,region,2022-02-02,9349,20,,
E12000006,East of England,region,2022-02-01,12240,21,,
E12000006,East of England,region,2022-01-31,78291,27,,
E12000006,East of England,region,2022-01-30,7707,21,,
E12000006,East of England,region,2022-01-29,8598,29,,
E12000006,East of England,region,2022-01-28,9134,17,,
E12000006,East of England,region,2022-01-27,10172,20,,
E12000006,East of England,region,2022-01-26,10840,24,,
E12000006,East of England,region,2022-01-25,10621,28,,
E12000006,East of England,region,2022-01-24,9708,25,,
E12000006,East of England,region,2022-01-23,8389,27,,
E12000006,East of England,region,2022-01-22,8059,26,,
E12000006,East of England,region,2022-01-21,10623,26,,
E12000006,East of England,region,2022-01-20,10770,22,,
